Fuel system status: Fuel system 2	Short Term Fuel Trim - Bank 1 [%]	Long Term Fuel Trim - Bank 1 [%]	Bank 1 - Sensor 1 (O2S): Short Term Fuel Trim [%]	Bank 1 - Sensor 2 (O2S): Short Term Fuel Trim [%]	Engine RPM [RPM]	Air Flow Rate from Mass Flow Sensor [lb/min]	Intake Air Temperature [°F]	Absolute Throttle Position [%]	Vehicle Speed Sensor [mph]	Ignition Timing Advance for #1 Cylinder	Engine Coolant Temperature [°F]	Battery voltage [V]	Calculated engine load [%]	Bank 1 - Sensor 2 (O2S): Oxygen Sensor Output Voltage [V]	Bank 1 - Sensor 1 (O2S): Oxygen Sensor Output Voltage [V]	Fuel consumption [MPG]	Time
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	string
					class	class	class	class	class	class	class	class	class	class	class	class	meta
	12.5	41.4	-3.1		2513.0	2.3	66.0	19.2	62.0	20.0	183.0	14.0	47.1	0.635	0.6	67.9	13:50:40.941
	12.5	41.4	-3.1		2513.0	2.3	66.0	19.2	62.0	21.5	183.0	14.0	47.1	0.635	0.6	67.9	13:50:41.187
	12.5	41.4	-3.1		2513.0	2.3	66.0	19.2	62.0	21.5	183.0	14.0	47.1	0.635	0.6	67.9	13:50:41.440
	12.5	41.4	-3.1		2513.0	3.1	66.0	19.2	62.0	21.5	183.0	14.0	47.1	0.635	0.6	67.9	13:50:41.700
	12.5	41.4	-3.1		2513.0	3.1	66.0	23.9	62.0	21.5	183.0	14.0	47.1	0.635	0.6	67.9	13:50:41.940
	12.5	41.4	-3.1		2513.0	3.1	66.0	23.9	62.0	21.5	183.0	14.0	47.1	0.635	0.6	67.9	13:50:42.186
	12.5	41.4	-3.1		2513.0	3.1	66.0	23.9	62.0	21.5	183.0	14.0	47.1	0.635	0.235	67.9	13:50:42.435
	12.5	41.4	1.6		2513.0	3.1	66.0	23.9	62.0	21.5	183.0	14.0	47.1	0.635	0.235	67.9	13:50:42.435
	12.5	41.4	1.6		2513.0	3.1	66.0	23.9	62.0	21.5	183.0	14.0	47.1	0.77	0.235	67.9	13:50:42.680
	12.5	41.4	1.6		2513.0	3.1	66.0	23.9	62.0	21.5	183.0	14.0	47.1	0.77	0.235	67.9	13:50:42.927
	12.5	41.4	1.6		2513.0	3.1	66.0	23.9	62.0	21.5	183.0	14.0	47.1	0.77	0.235	30.4	13:50:43.431
	12.5	41.4	1.6		2513.0	3.1	66.0	23.9	62.0	21.5	183.0	14.0	47.1	0.77	0.235	30.4	13:50:43.666
	12.5	41.4	1.6		2513.0	3.1	66.0	23.9	62.0	21.5	183.0	14.0	47.1	0.77	0.235	30.4	13:50:43.931
	12.5	41.4	1.6		2513.0	3.1	66.0	23.9	62.0	21.5	183.0	14.0	47.1	0.77	0.235	30.4	13:50:43.931
	12.5	41.4	1.6		2513.0	3.1	66.0	23.9	62.0	21.5	183.0	14.0	51.4	0.77	0.235	30.4	13:50:44.195
	12.5	41.4	1.6		2513.0	3.1	66.0	23.9	62.0	21.5	183.0	14.0	51.4	0.77	0.235	30.4	13:50:44.459
	-3.1	41.4	1.6		2513.0	3.1	66.0	23.9	62.0	21.5	183.0	14.0	51.4	0.77	0.235	30.4	13:50:44.710
	-3.1	41.4	1.6		2513.0	3.1	66.0	23.9	62.0	21.5	183.0	14.0	51.4	0.77	0.235	30.4	13:50:44.973
	-3.1	41.4	1.6		2585.0	3.1	66.0	23.9	62.0	21.5	183.0	14.0	51.4	0.77	0.235	30.4	13:50:45.241
	-3.1	41.4	1.6		2585.0	3.1	66.0	23.9	66.0	21.5	183.0	14.0	51.4	0.77	0.235	30.4	13:50:45.495
	-3.1	41.4	1.6		2585.0	3.1	66.0	23.9	66.0	24.0	183.0	14.0	51.4	0.77	0.235	30.4	13:50:45.747
	-3.1	41.4	1.6		2585.0	3.1	66.0	23.9	66.0	24.0	183.0	14.0	51.4	0.77	0.235	30.4	13:50:46.025
	-3.1	41.4	1.6		2585.0	0.5	66.0	23.9	66.0	24.0	183.0	14.0	51.4	0.77	0.235	30.4	13:50:46.286
	-3.1	41.4	1.6		2585.0	0.5	66.0	10.6	66.0	24.0	183.0	14.0	51.4	0.77	0.235	30.4	13:50:46.551
	-3.1	41.4	1.6		2585.0	0.5	66.0	10.6	66.0	24.0	183.0	14.0	51.4	0.77	0.235	30.4	13:50:46.825
	-3.1	41.4	1.6		2585.0	0.5	66.0	10.6	66.0	24.0	183.0	14.0	51.4	0.77	0.0	30.4	13:50:47.096
	-3.1	41.4	0.0		2585.0	0.5	66.0	10.6	66.0	24.0	183.0	14.0	51.4	0.77	0.0	30.4	13:50:47.096
	-3.1	41.4	0.0		2585.0	0.5	66.0	10.6	66.0	24.0	183.0	14.0	51.4	0.0	0.0	30.4	13:50:47.372
	-3.1	41.4	0.0		2585.0	0.5	66.0	10.6	66.0	24.0	183.0	14.0	51.4	0.0	0.0	30.4	13:50:47.631
	-3.1	41.4	0.0		2585.0	0.5	66.0	10.6	66.0	24.0	183.0	14.0	51.4	0.0	0.0	220.6	13:50:48.150
	-3.1	41.4	0.0		2585.0	0.5	66.0	10.6	66.0	24.0	183.0	14.1	51.4	0.0	0.0	220.6	13:50:48.388
	-3.1	41.4	0.0		2585.0	0.5	66.0	10.6	66.0	24.0	183.0	14.1	51.4	0.0	0.0	220.6	13:50:48.666
	-3.1	41.4	0.0		2585.0	0.5	66.0	10.6	66.0	24.0	183.0	14.1	51.4	0.0	0.0	220.6	13:50:48.666
	-3.1	41.4	0.0		2585.0	0.5	66.0	10.6	66.0	24.0	183.0	14.1	7.1	0.0	0.0	220.6	13:50:48.920
	-3.1	41.4	0.0		2585.0	0.5	66.0	10.6	66.0	24.0	183.0	14.1	7.1	0.0	0.0	220.6	13:50:49.168
	0.0	41.4	0.0		2585.0	0.5	66.0	10.6	66.0	24.0	183.0	14.1	7.1	0.0	0.0	220.6	13:50:49.408
	0.0	25.0	0.0		2585.0	0.5	66.0	10.6	66.0	24.0	183.0	14.1	7.1	0.0	0.0	220.6	13:50:49.680
	0.0	25.0	0.0		2205.0	0.5	66.0	10.6	66.0	24.0	183.0	14.1	7.1	0.0	0.0	220.6	13:50:49.937
	0.0	25.0	0.0		2205.0	0.5	66.0	10.6	60.0	24.0	183.0	14.1	7.1	0.0	0.0	220.6	13:50:50.181
	0.0	25.0	0.0		2205.0	0.5	66.0	10.6	60.0	20.0	183.0	14.1	7.1	0.0	0.0	220.6	13:50:50.428
	0.0	25.0	0.0		2205.0	0.5	68.0	10.6	60.0	20.0	183.0	14.1	7.1	0.0	0.0	220.6	13:50:50.678
	0.0	25.0	0.0		2205.0	0.4	68.0	10.6	60.0	20.0	183.0	14.1	7.1	0.0	0.0	220.6	13:50:50.958
	0.0	25.0	0.0		2205.0	0.4	68.0	10.6	60.0	20.0	183.0	14.1	7.1	0.0	0.0	220.6	13:50:51.232
	0.0	25.0	0.0		2205.0	0.4	68.0	10.6	60.0	20.0	183.0	14.1	7.1	0.0	0.0	220.6	13:50:51.480
	0.0	25.0	0.0		2205.0	0.4	68.0	10.6	60.0	20.0	183.0	14.1	7.1	0.0	0.0	220.6	13:50:51.728
	0.0	25.0	0.0		2205.0	0.4	68.0	10.6	60.0	20.0	183.0	14.1	7.1	0.0	0.0	220.6	13:50:51.729
	0.0	25.0	0.0		2205.0	0.4	68.0	10.6	60.0	20.0	183.0	14.1	7.1	0.0	0.0	220.6	13:50:52.005
	0.0	25.0	0.0		2205.0	0.4	68.0	10.6	60.0	20.0	183.0	14.1	7.1	0.0	0.0	220.6	13:50:52.260
	0.0	25.0	0.0		2205.0	0.4	68.0	10.6	60.0	20.0	183.0	14.1	7.1	0.0	0.0	0.0	13:50:52.785
	0.0	25.0	0.0		2205.0	0.4	68.0	10.6	60.0	20.0	183.0	14.1	7.1	0.0	0.0	0.0	13:50:53.020
	0.0	25.0	0.0		2205.0	0.4	68.0	10.6	60.0	20.0	183.0	14.1	7.1	0.0	0.0	0.0	13:50:53.293
	0.0	25.0	0.0		2205.0	0.4	68.0	10.6	60.0	20.0	183.0	14.1	7.1	0.0	0.0	0.0	13:50:53.293
	0.0	25.0	0.0		2205.0	0.4	68.0	10.6	60.0	20.0	183.0	14.1	7.1	0.0	0.0	0.0	13:50:53.543
	0.0	25.0	0.0		2205.0	0.4	68.0	10.6	60.0	20.0	181.0	14.1	7.1	0.0	0.0	0.0	13:50:53.799
	0.0	25.0	0.0		2205.0	0.4	68.0	10.6	60.0	20.0	181.0	14.1	7.1	0.0	0.0	0.0	13:50:54.045
	0.0	25.0	0.0		2205.0	0.4	68.0	10.6	60.0	20.0	181.0	14.1	7.1	0.0	0.0	0.0	13:50:54.292
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	60.0	20.0	181.0	14.1	7.1	0.0	0.0	0.0	13:50:54.578
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	50.0	20.0	181.0	14.1	7.1	0.0	0.0	0.0	13:50:54.856
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	50.0	18.5	181.0	14.1	7.1	0.0	0.0	0.0	13:50:55.133
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	50.0	18.5	181.0	14.1	7.1	0.0	0.0	0.0	13:50:55.403
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	50.0	18.5	181.0	14.1	7.1	0.0	0.0	0.0	13:50:55.654
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	50.0	18.5	181.0	14.1	7.1	0.0	0.0	0.0	13:50:55.901
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	50.0	18.5	181.0	14.1	7.1	0.0	0.0	0.0	13:50:56.142
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	50.0	18.5	181.0	14.1	7.1	0.0	0.0	0.0	13:50:56.393
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	50.0	18.5	181.0	14.1	7.1	0.0	0.0	0.0	13:50:56.394
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	50.0	18.5	181.0	14.1	7.1	0.0	0.0	0.0	13:50:56.653
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	50.0	18.5	181.0	14.1	7.1	0.0	0.0	0.0	13:50:56.917
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	50.0	18.5	181.0	14.1	7.1	0.0	0.0	205.8	13:50:57.452
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	50.0	18.5	181.0	14.1	7.1	0.0	0.0	205.8	13:50:57.687
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	50.0	18.5	181.0	14.1	7.1	0.0	0.0	205.8	13:50:57.966
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	50.0	18.5	181.0	14.1	7.1	0.0	0.0	205.8	13:50:57.966
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	50.0	18.5	181.0	14.1	10.6	0.0	0.0	205.8	13:50:58.232
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	50.0	18.5	181.0	14.1	10.6	0.0	0.0	205.8	13:50:58.503
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	50.0	18.5	181.0	14.1	10.6	0.0	0.0	205.8	13:50:58.747
	0.0	25.0	0.0		1786.0	0.4	68.0	10.6	50.0	18.5	181.0	14.1	10.6	0.0	0.0	205.8	13:50:58.993
	0.0	25.0	0.0		1232.0	0.4	68.0	10.6	50.0	18.5	181.0	14.1	10.6	0.0	0.0	205.8	13:50:59.243
	0.0	25.0	0.0		1232.0	0.4	68.0	10.6	41.0	18.5	181.0	14.1	10.6	0.0	0.0	205.8	13:50:59.512
	0.0	25.0	0.0		1232.0	0.4	68.0	10.6	41.0	16.5	181.0	14.1	10.6	0.0	0.0	205.8	13:50:59.763
	0.0	25.0	0.0		1232.0	0.4	68.0	10.6	41.0	16.5	181.0	14.1	10.6	0.0	0.0	205.8	13:51:00.012
	0.0	25.0	0.0		1232.0	0.3	68.0	10.6	41.0	16.5	181.0	14.1	10.6	0.0	0.0	205.8	13:51:00.263
	0.0	25.0	0.0		1232.0	0.3	68.0	10.6	41.0	16.5	181.0	14.1	10.6	0.0	0.0	205.8	13:51:00.516
	0.0	25.0	0.0		1232.0	0.3	68.0	10.6	41.0	16.5	181.0	14.1	10.6	0.0	0.0	205.8	13:51:00.762
	0.0	25.0	0.0		1232.0	0.3	68.0	10.6	41.0	16.5	181.0	14.1	10.6	0.0	0.025	205.8	13:51:01.018
	0.0	25.0	0.0		1232.0	0.3	68.0	10.6	41.0	16.5	181.0	14.1	10.6	0.0	0.025	205.8	13:51:01.018
	0.0	25.0	0.0		1232.0	0.3	68.0	10.6	41.0	16.5	181.0	14.1	10.6	0.02	0.025	205.8	13:51:01.272
	0.0	25.0	0.0		1232.0	0.3	68.0	10.6	41.0	16.5	181.0	14.1	10.6	0.02	0.025	205.8	13:51:01.531
	0.0	25.0	0.0		1232.0	0.3	68.0	10.6	41.0	16.5	181.0	14.1	10.6	0.02	0.025	149.8	13:51:02.041
	0.0	25.0	0.0		1232.0	0.3	68.0	10.6	41.0	16.5	181.0	14.0	10.6	0.02	0.025	149.8	13:51:02.277
	0.0	25.0	0.0		1232.0	0.3	68.0	10.6	41.0	16.5	181.0	14.0	10.6	0.02	0.025	149.8	13:51:02.547
	0.0	25.0	0.0		1232.0	0.3	68.0	10.6	41.0	16.5	181.0	14.0	10.6	0.02	0.025	149.8	13:51:02.547
	0.0	25.0	0.0		1232.0	0.3	68.0	10.6	41.0	16.5	181.0	14.0	13.7	0.02	0.025	149.8	13:51:02.813
	0.0	25.0	0.0		1232.0	0.3	68.0	10.6	41.0	16.5	179.0	14.0	13.7	0.02	0.025	149.8	13:51:03.063
	-2.3	25.0	0.0		1232.0	0.3	68.0	10.6	41.0	16.5	179.0	14.0	13.7	0.02	0.025	149.8	13:51:03.318
	-2.3	25.0	0.0		1232.0	0.3	68.0	10.6	41.0	16.5	179.0	14.0	13.7	0.02	0.025	149.8	13:51:03.572
	-2.3	25.0	0.0		964.0	0.3	68.0	10.6	41.0	16.5	179.0	14.0	13.7	0.02	0.025	149.8	13:51:03.833
	-2.3	25.0	0.0		964.0	0.3	68.0	10.6	26.0	16.5	179.0	14.0	13.7	0.02	0.025	149.8	13:51:04.106
	-2.3	25.0	0.0		964.0	0.3	68.0	10.6	26.0	22.0	179.0	14.0	13.7	0.02	0.025	149.8	13:51:04.352
	-2.3	25.0	0.0		964.0	0.3	69.0	10.6	26.0	22.0	179.0	14.0	13.7	0.02	0.025	149.8	13:51:04.598
	-2.3	25.0	0.0		964.0	0.3	69.0	10.6	26.0	22.0	179.0	14.0	13.7	0.02	0.025	149.8	13:51:04.852
	-2.3	25.0	0.0		964.0	0.3	69.0	10.6	26.0	22.0	179.0	14.0	13.7	0.02	0.025	149.8	13:51:05.099
	-2.3	25.0	0.0		964.0	0.3	69.0	10.6	26.0	22.0	179.0	14.0	13.7	0.02	0.025	149.8	13:51:05.347
	-2.3	25.0	0.0		964.0	0.3	69.0	10.6	26.0	22.0	179.0	14.0	13.7	0.02	0.025	149.8	13:51:05.609
	-2.3	25.0	-1.6		964.0	0.3	69.0	10.6	26.0	22.0	179.0	14.0	13.7	0.02	0.025	149.8	13:51:05.609
	-2.3	25.0	-1.6		964.0	0.3	69.0	10.6	26.0	22.0	179.0	14.0	13.7	0.06	0.025	149.8	13:51:05.860
	-2.3	25.0	-1.6		964.0	0.3	69.0	10.6	26.0	22.0	179.0	14.0	13.7	0.06	0.025	149.8	13:51:06.107
	-2.3	25.0	-1.6		964.0	0.3	69.0	10.6	26.0	22.0	179.0	14.0	13.7	0.06	0.025	90.3	13:51:06.633
	-2.3	25.0	-1.6		964.0	0.3	69.0	10.6	26.0	22.0	179.0	13.9	13.7	0.06	0.025	90.3	13:51:06.869
	-2.3	25.0	-1.6		964.0	0.3	69.0	10.6	26.0	22.0	179.0	13.9	13.7	0.06	0.025	90.3	13:51:07.122
	-2.3	25.0	-1.6		964.0	0.3	69.0	10.6	26.0	22.0	179.0	13.9	13.7	0.06	0.025	90.3	13:51:07.122
	-2.3	25.0	-1.6		964.0	0.3	69.0	10.6	26.0	22.0	179.0	13.9	16.1	0.06	0.025	90.3	13:51:07.384
	-2.3	25.0	-1.6		964.0	0.3	69.0	10.6	26.0	22.0	179.0	13.9	16.1	0.06	0.025	90.3	13:51:07.653
	0.8	25.0	-1.6		964.0	0.3	69.0	10.6	26.0	22.0	179.0	13.9	16.1	0.06	0.025	90.3	13:51:07.904
	0.8	25.0	-1.6		964.0	0.3	69.0	10.6	26.0	22.0	179.0	13.9	16.1	0.06	0.025	90.3	13:51:08.156
	0.8	25.0	-1.6		914.0	0.3	69.0	10.6	26.0	22.0	179.0	13.9	16.1	0.06	0.025	90.3	13:51:08.414
	0.8	25.0	-1.6		914.0	0.3	69.0	10.6	11.0	22.0	179.0	13.9	16.1	0.06	0.025	90.3	13:51:08.681
	0.8	25.0	-1.6		914.0	0.3	69.0	10.6	11.0	22.5	179.0	13.9	16.1	0.06	0.025	90.3	13:51:08.937
	0.8	25.0	-1.6		914.0	0.3	69.0	10.6	11.0	22.5	179.0	13.9	16.1	0.06	0.025	90.3	13:51:09.213
	0.8	25.0	-1.6		914.0	0.3	69.0	10.6	11.0	22.5	179.0	13.9	16.1	0.06	0.025	90.3	13:51:09.462
	0.8	25.0	-1.6		914.0	0.3	69.0	10.6	11.0	22.5	179.0	13.9	16.1	0.06	0.025	90.3	13:51:09.724
	0.8	25.0	-1.6		914.0	0.3	69.0	10.6	11.0	22.5	179.0	13.9	16.1	0.06	0.025	90.3	13:51:09.979
	0.8	25.0	-1.6		914.0	0.3	69.0	10.6	11.0	22.5	179.0	13.9	16.1	0.06	0.025	90.3	13:51:10.253
	0.8	25.0	3.1		914.0	0.3	69.0	10.6	11.0	22.5	179.0	13.9	16.1	0.06	0.025	90.3	13:51:10.253
	0.8	25.0	3.1		914.0	0.3	69.0	10.6	11.0	22.5	179.0	13.9	16.1	0.025	0.025	90.3	13:51:10.519
	0.8	25.0	3.1		914.0	0.3	69.0	10.6	11.0	22.5	179.0	13.9	16.1	0.025	0.025	90.3	13:51:10.790
	0.8	25.0	3.1		914.0	0.3	69.0	10.6	11.0	22.5	179.0	13.9	16.1	0.025	0.025	25.8	13:51:11.277
	0.8	25.0	3.1		914.0	0.3	69.0	10.6	11.0	22.5	179.0	13.6	16.1	0.025	0.025	25.8	13:51:11.512
	0.8	25.0	3.1		914.0	0.3	69.0	10.6	11.0	22.5	179.0	13.6	16.1	0.025	0.025	25.8	13:51:11.772
	0.8	25.0	3.1		914.0	0.3	69.0	10.6	11.0	22.5	179.0	13.6	16.1	0.025	0.025	25.8	13:51:11.772
	0.8	25.0	3.1		914.0	0.3	69.0	10.6	11.0	22.5	179.0	13.6	18.8	0.025	0.025	25.8	13:51:12.035
	0.8	25.0	3.1		914.0	0.3	69.0	10.6	11.0	22.5	179.0	13.6	18.8	0.025	0.025	25.8	13:51:12.304
	5.5	25.0	3.1		914.0	0.3	69.0	10.6	11.0	22.5	179.0	13.6	18.8	0.025	0.025	25.8	13:51:12.575
	5.5	25.0	3.1		914.0	0.3	69.0	10.6	11.0	22.5	179.0	13.6	18.8	0.025	0.025	25.8	13:51:12.852
	5.5	25.0	3.1		775.0	0.3	69.0	10.6	11.0	22.5	179.0	13.6	18.8	0.025	0.025	25.8	13:51:13.098
	5.5	25.0	3.1		775.0	0.3	69.0	10.6	1.0	22.5	179.0	13.6	18.8	0.025	0.025	25.8	13:51:13.342
	5.5	25.0	3.1		775.0	0.3	69.0	10.6	1.0	13.0	179.0	13.6	18.8	0.025	0.025	25.8	13:51:13.608
	5.5	25.0	3.1		775.0	0.3	69.0	10.6	1.0	13.0	179.0	13.6	18.8	0.025	0.025	25.8	13:51:13.853
	5.5	25.0	3.1		775.0	0.4	69.0	10.6	1.0	13.0	179.0	13.6	18.8	0.025	0.025	25.8	13:51:14.099
	5.5	25.0	3.1		775.0	0.4	69.0	10.6	1.0	13.0	179.0	13.6	18.8	0.025	0.025	25.8	13:51:14.343
	5.5	25.0	3.1		775.0	0.4	69.0	10.6	1.0	13.0	179.0	13.6	18.8	0.025	0.025	25.8	13:51:14.585
	5.5	25.0	3.1		775.0	0.4	69.0	10.6	1.0	13.0	179.0	13.6	18.8	0.025	0.015	25.8	13:51:14.837
	5.5	25.0	7.8		775.0	0.4	69.0	10.6	1.0	13.0	179.0	13.6	18.8	0.025	0.015	25.8	13:51:14.837
	5.5	25.0	7.8		775.0	0.4	69.0	10.6	1.0	13.0	179.0	13.6	18.8	0.02	0.015	25.8	13:51:15.086
	5.5	25.0	7.8		775.0	0.4	69.0	10.6	1.0	13.0	179.0	13.6	18.8	0.02	0.015	25.8	13:51:15.339
	5.5	25.0	7.8		775.0	0.4	69.0	10.6	1.0	13.0	179.0	13.6	18.8	0.02	0.015	0.0	13:51:15.848
	5.5	25.0	7.8		775.0	0.4	69.0	10.6	1.0	13.0	179.0	13.9	18.8	0.02	0.015	0.0	13:51:16.083
	5.5	25.0	7.8		775.0	0.4	69.0	10.6	1.0	13.0	179.0	13.9	18.8	0.02	0.015	0.0	13:51:16.352
	5.5	25.0	7.8		775.0	0.4	69.0	10.6	1.0	13.0	179.0	13.9	18.8	0.02	0.015	0.0	13:51:16.352
	5.5	25.0	7.8		775.0	0.4	69.0	10.6	1.0	13.0	179.0	13.9	23.1	0.02	0.015	0.0	13:51:16.598
	5.5	25.0	7.8		775.0	0.4	69.0	10.6	1.0	13.0	179.0	13.9	23.1	0.02	0.015	0.0	13:51:16.847
	10.2	25.0	7.8		775.0	0.4	69.0	10.6	1.0	13.0	179.0	13.9	23.1	0.02	0.015	0.0	13:51:17.115
	10.2	25.0	7.8		775.0	0.4	69.0	10.6	1.0	13.0	179.0	13.9	23.1	0.02	0.015	0.0	13:51:17.392
	10.2	25.0	7.8		786.0	0.4	69.0	10.6	1.0	13.0	179.0	13.9	23.1	0.02	0.015	0.0	13:51:17.647
	10.2	25.0	7.8		786.0	0.4	69.0	10.6	0.0	13.0	179.0	13.9	23.1	0.02	0.015	0.0	13:51:17.914
	10.2	25.0	7.8		786.0	0.4	69.0	10.6	0.0	12.0	179.0	13.9	23.1	0.02	0.015	0.0	13:51:18.164
	10.2	25.0	7.8		786.0	0.4	69.0	10.6	0.0	12.0	179.0	13.9	23.1	0.02	0.015	0.0	13:51:18.420
	10.2	25.0	7.8		786.0	0.5	69.0	10.6	0.0	12.0	179.0	13.9	23.1	0.02	0.015	0.0	13:51:18.690
	10.2	25.0	7.8		786.0	0.5	69.0	10.6	0.0	12.0	179.0	13.9	23.1	0.02	0.015	0.0	13:51:18.946
	10.2	25.0	7.8		786.0	0.5	69.0	10.6	0.0	12.0	179.0	13.9	23.1	0.02	0.015	0.0	13:51:19.194
	10.2	25.0	7.8		786.0	0.5	69.0	10.6	0.0	12.0	179.0	13.9	23.1	0.02	0.035	0.0	13:51:19.456
	10.2	25.0	12.5		786.0	0.5	69.0	10.6	0.0	12.0	179.0	13.9	23.1	0.02	0.035	0.0	13:51:19.457
	10.2	25.0	12.5		786.0	0.5	69.0	10.6	0.0	12.0	179.0	13.9	23.1	0.04	0.035	0.0	13:51:19.716
	10.2	25.0	12.5		786.0	0.5	69.0	10.6	0.0	12.0	179.0	13.9	23.1	0.04	0.035	0.0	13:51:19.969
	10.2	25.0	12.5		786.0	0.5	69.0	10.6	0.0	12.0	179.0	13.9	23.1	0.04	0.035	11.0	13:51:20.491
	10.2	25.0	12.5		786.0	0.5	69.0	10.6	0.0	12.0	179.0	14.0	23.1	0.04	0.035	11.0	13:51:20.727
	10.2	25.0	12.5		786.0	0.5	69.0	10.6	0.0	12.0	179.0	14.0	23.1	0.04	0.035	11.0	13:51:21.001
	10.2	25.0	12.5		786.0	0.5	69.0	10.6	0.0	12.0	179.0	14.0	23.1	0.04	0.035	11.0	13:51:21.002
	10.2	25.0	12.5		786.0	0.5	69.0	10.6	0.0	12.0	179.0	14.0	14.9	0.04	0.035	11.0	13:51:21.274
	10.2	25.0	12.5		786.0	0.5	69.0	10.6	0.0	12.0	179.0	14.0	14.9	0.04	0.035	11.0	13:51:21.519
	14.1	25.0	12.5		786.0	0.5	69.0	10.6	0.0	12.0	179.0	14.0	14.9	0.04	0.035	11.0	13:51:21.768
	14.1	25.0	12.5		786.0	0.5	69.0	10.6	0.0	12.0	179.0	14.0	14.9	0.04	0.035	11.0	13:51:22.021
	14.1	25.0	12.5		718.0	0.5	69.0	10.6	0.0	12.0	179.0	14.0	14.9	0.04	0.035	11.0	13:51:22.299
	14.1	25.0	12.5		718.0	0.5	69.0	10.6	1.0	12.0	179.0	14.0	14.9	0.04	0.035	11.0	13:51:22.549
	14.1	25.0	12.5		718.0	0.5	69.0	10.6	1.0	17.0	179.0	14.0	14.9	0.04	0.035	11.0	13:51:22.806
	14.1	25.0	12.5		718.0	0.5	69.0	10.6	1.0	17.0	179.0	14.0	14.9	0.04	0.035	11.0	13:51:23.054
	14.1	25.0	12.5		718.0	0.3	69.0	10.6	1.0	17.0	179.0	14.0	14.9	0.04	0.035	11.0	13:51:23.303
	14.1	25.0	12.5		718.0	0.3	69.0	10.6	1.0	17.0	179.0	14.0	14.9	0.04	0.035	11.0	13:51:23.548
	14.1	25.0	12.5		718.0	0.3	69.0	10.6	1.0	17.0	179.0	14.0	14.9	0.04	0.035	11.0	13:51:23.790
	14.1	25.0	12.5		718.0	0.3	69.0	10.6	1.0	17.0	179.0	14.0	14.9	0.04	0.835	11.0	13:51:24.043
	14.1	25.0	11.7		718.0	0.3	69.0	10.6	1.0	17.0	179.0	14.0	14.9	0.04	0.835	11.0	13:51:24.043
	14.1	25.0	11.7		718.0	0.3	69.0	10.6	1.0	17.0	179.0	14.0	14.9	0.82	0.835	11.0	13:51:24.303
	14.1	25.0	11.7		718.0	0.3	69.0	10.6	1.0	17.0	179.0	14.0	14.9	0.82	0.835	11.0	13:51:24.565
	14.1	25.0	11.7		718.0	0.3	69.0	10.6	1.0	17.0	179.0	14.0	14.9	0.82	0.835	0.0	13:51:25.090
	14.1	25.0	11.7		718.0	0.3	69.0	10.6	1.0	17.0	179.0	14.0	14.9	0.82	0.835	0.0	13:51:25.326
	14.1	25.0	11.7		718.0	0.3	69.0	10.6	1.0	17.0	179.0	14.0	14.9	0.82	0.835	0.0	13:51:25.580
	14.1	25.0	11.7		718.0	0.3	69.0	10.6	1.0	17.0	179.0	14.0	14.9	0.82	0.835	0.0	13:51:25.580
	14.1	25.0	11.7		718.0	0.3	69.0	10.6	1.0	17.0	179.0	14.0	17.3	0.82	0.835	0.0	13:51:25.824
	14.1	25.0	11.7		718.0	0.3	69.0	10.6	1.0	17.0	179.0	14.0	17.3	0.82	0.835	0.0	13:51:26.068
	9.4	25.0	11.7		718.0	0.3	69.0	10.6	1.0	17.0	179.0	14.0	17.3	0.82	0.835	0.0	13:51:26.315
	9.4	25.0	11.7		718.0	0.3	69.0	10.6	1.0	17.0	179.0	14.0	17.3	0.82	0.835	0.0	13:51:26.565
	9.4	25.0	11.7		686.0	0.3	69.0	10.6	1.0	17.0	179.0	14.0	17.3	0.82	0.835	0.0	13:51:26.825
	9.4	25.0	11.7		686.0	0.3	69.0	10.6	0.0	17.0	179.0	14.0	17.3	0.82	0.835	0.0	13:51:27.094
	9.4	25.0	11.7		686.0	0.3	69.0	10.6	0.0	14.0	179.0	14.0	17.3	0.82	0.835	0.0	13:51:27.347
	9.4	25.0	11.7		686.0	0.3	71.0	10.6	0.0	14.0	179.0	14.0	17.3	0.82	0.835	0.0	13:51:27.590
